BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
200601,13,2025,200601,13,2026,202023,5485270,SOUTH CAROLINA,45,2006,January  ,Tornado,C,75,ORANGEBURG,CAE,2006-01-13 20:25:00,EST,2006-01-13 20:26:00,0,0,0,0,,0,NWS STORM SURVEY,,,F0,0.3,50.0,2.0,SSW,CORDOVA,2.0,SSW,CORDOVA,33.4,-805.1,33.4,-805.1,,An F0 touched down along Calvery Rd. taking out some trees and doing minor damage to an outbuilding.
200601,13,2030,200601,13,2033,202430,5482604,GEORGIA,13,2006,January  ,Tornado,C,39,CAMDEN,JAX,2006-01-13 20:30:00,EST,2006-01-13 20:33:00,0,0,0,0,200K,,NWS STORM SURVEY,,,F0,100.0,0.1,5.0,SE,WOODBINE,5.0,SE,WOODBINE,30.92,-81.65,30.92,-81.65,"	A weak F0 tornado touched down along I-95 about 5 miles southeast of Woodbine.  Many trees were snapped off in a swath along I-95.  A tractor-trailer was lifted and blown off of the interstate along the southbound lanes.  The driver sustained no reported injuries.  The tractor-trailer was carrying other cars, which were damaged in the accident from colliding with each other.  Another vehicle was hit by a snapped tree.  This driver also sustained no reported injuries.",
200601,13,2102,200601,13,2103,202023,5485271,SOUTH CAROLINA,45,2006,January  ,Tornado,C,75,ORANGEBURG,CAE,2006-01-13 21:02:00,EST,2006-01-13 21:03:00,0,0,0,0,5K,0,NWS STORM SURVEY,,,F0,0.3,50.0,5.0,NW,BOWMAN,5.0,NW,BOWMAN,33.4,-80.75,33.4,-80.75,,An F0 touched down along SC4108 and took out some trees. Neighbors said it hit around 9pm. The roof of a mobile home was peeled back with minor damage to the sides as well.
200601,13,2135,200601,13,2143,202023,5485354,SOUTH CAROLINA,45,2006,January  ,Tornado,C,27,CLARENDON,CAE,2006-01-13 21:35:00,EST,2006-01-13 21:43:00,18,0,0,0,500K,0,NWS STORM SURVEY,,,F1,6.0,440.0,5.0,WNW,MANNING,1.0,N,ALCOLU,33.72,-80.28,33.77,-80.22,,"A strong F1 tornado touched down just west of Manning and continued NNE to Alcolu.  Six mobile homes were completely destroyed, 9 had moderate damage, 16 had minor damage, 2 framed homes had minor damage and many trees and powerlines were down.  There were 18 injuries, 9 of which were sent to the hospital,4 of which were kept for a few days and released."
200601,14,139,200601,14,140,202371,5483256,NORTH CAROLINA,37,2006,January  ,Tornado,C,79,GREENE,MHX,2006-01-14 01:39:00,EST,2006-01-14 01:40:00,0,0,0,0,250K,,EMERGENCY MANAGER,,,F1,0.7,75.0,4.0,W,SNOW HILL,4.0,W,SNOW HILL,35.45,-77.75,35.45,-77.75,,"Tornado moved northeast across Highway 33, four miles west of Snowhill, ravaging a turkey farm. Six turkey houses were completely destroyed. Fifteen hundred turkeys were killed."
200601,14,148,200601,14,150,202371,5483257,NORTH CAROLINA,37,2006,January  ,Tornado,C,79,GREENE,MHX,2006-01-14 01:48:00,EST,2006-01-14 01:50:00,0,0,0,0,750K,,EMERGENCY MANAGER,,,F1,1.5,75.0,2.0,SE,SNOW HILL,2.0,SE,SNOW HILL,35.43,-77.65,35.43,-77.65,,Tornado moved northeast across Highway 58 just southeast of Snowhill. Sixteen structures were damaged. Two structures were completely destroyed. There were no injuries or fatalities.
200601,14,215,200601,14,216,203409,5487753,VIRGINIA,51,2006,January  ,Tornado,C,97,KING AND QUEEN,AKQ,2006-01-14 02:15:00,EST,2006-01-14 02:16:00,0,0,0,0,15K,,NWS STORM SURVEY,,,F0,0.3,50.0,5.0,SE,MILLERS TAVERN,5.0,SE,MILLERS TAVERN,37.77,-76.88,37.77,-76.88,,F0 tornado demolished 2 sheds at residence. Some minor roof damage also occurred. Numerous trees blown down or snapped off.
200601,14,312,200601,14,313,203410,5489247,NORTH CAROLINA,37,2006,January  ,Tornado,C,143,PERQUIMANS,AKQ,2006-01-14 03:12:00,EST,2006-01-14 03:13:00,0,0,0,0,25K,,TRAINED SPOTTER,,,F1,0.3,50.0,3.0,SE,HERTFORD,3.0,SE,HERTFORD,36.15,-762.1,36.15,-762.1,,"Numerous trees down on Whitehat Road, just off the Perquimans River. Four to five houses and a few vehicles sustained damage, mainly from the downed trees. One house split in half by a tree."
200601,14,1425,200601,14,1439,204030,5492041,CALIFORNIA,6,2006,January  ,Tornado,C,43,MARIPOSA,HNX,2006-01-14 14:25:00,PST,2006-01-14 14:39:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,0.1,25.0,4.0,NW,HORNITOS,4.0,NW,HORNITOS,37.53,-120.28,37.53,-120.28,Quarter size hail with a funnel cloud that had indications of debris movement at the surface was reported by a weather spotter in the mid-afternoon on the 14th. The ground track and width are uncertain with the brief touchdown in a remote area of Mariposa County.,
200601,17,1940,200601,17,1940,204003,5491746,SOUTH CAROLINA,45,2006,January  ,Tornado,C,59,LAURENS,GSP,2006-01-17 19:40:00,EST,2006-01-17 19:40:00,0,0,0,0,1K,,NWS STORM SURVEY,,,F0,0.1,20.0,11.0,SSE,LAURENS,11.0,SSE,LAURENS,34.35,-815.1,34.35,-815.1,,"This very small, weak tornado touched down at the Mountville post office, tearing the aluminum roof off of a loading dock and scattering the debris about 100 feet."
200601,28,1430,200601,28,1432,203318,5486705,WASHINGTON,53,2006,January  ,Tornado,C,67,THURSTON,SEW,2006-01-28 14:30:00,PST,2006-01-28 14:32:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.5,90.0,5.0,SE,LACEY,5.0,SE,LACEY,46.98,-122.73,46.98,-122.73,,On the ground for less than 2 minutes.
200601,28,1517,200601,28,1529,204171,5493125,KANSAS,20,2006,January  ,Tornado,C,79,HARVEY,ICT,2006-01-28 15:17:00,CST,2006-01-28 15:29:00,0,0,0,0,100K,0K,LAW ENFORCEMENT,,,F0,4.0,50.0,1.0,NE,NEWTON,5.0,NE,NEWTON,38.07,-97.33,38.1,-97.28,,"A landspout tornado touched down just northeast of Newton, blowing windows out of cars at an auto dealership, and downing light poles and large tree limbs."
200601,28,1527,200601,28,1529,203584,5485976,KANSAS,20,2006,January  ,Tornado,C,27,CLAY,TOP,2006-01-28 15:27:00,CST,2006-01-28 15:29:00,0,0,0,0,5K,0,STORM CHASER,,,F0,0.8,75.0,1.0,ESE,FACT,1.0,E,FACT,39.55,-97.02,39.55,-97.02,,"The tornado formed from a low-topped mini-supercell a half mile east southeast of Fact in Clay County, and travelled northeast for 0.8 miles with a path width of 75 yards before dissipating.  The tornado caused minor damage to trees and several cattle feeders, as well as a small windmill.  It was rated as an F0, and damage was estimated at $5K."
200601,28,1553,200601,28,1554,203584,5485977,KANSAS,20,2006,January  ,Tornado,C,201,WASHINGTON,TOP,2006-01-28 15:53:00,CST,2006-01-28 15:54:00,0,0,0,0,0,0,STORM CHASER,,,F0,0.3,50.0,4.0,SSW,BARNES,4.0,SSW,BARNES,39.67,-96.9,39.67,-96.9,,The tornado formed from a low-topped mini-supercell 4 miles SSW of Fact and was on the ground briefly before dissipating 0.5 miles E of Fact.  It caused only tree damage and had a path width of about 50 yards.
200602,2,234,200602,2,235,204383,5492594,LOUISIANA,22,2006,February ,Tornado,C,51,JEFFERSON,LIX,2006-02-02 02:34:00,CST,2006-02-02 02:35:00,1,0,0,0,750K,,NWS STORM SURVEY,50.0,EG,F1,3.5,150.0,1.0,SW,NEW ORLEANS INTL ARP,2.0,NE,NEW ORLEANS INTL ARP,30.0,-90.25,30.02,-90.23,,"A tornado touched down just southwest of New Orleans Armstrong International Airport, and continued moving northeast on an intermittent path for about 3.5 miles into the community of Kenner. Several warehouses near the airport suffered substantial damage and several large trucks moved in the parking lot. Several frame homes had roof damage, and plate glass windows were blown out of small retail buildings and one of the airport's concourses. One minor injury was reported due to flying glass."
200602,2,239,200602,2,242,204383,5492595,LOUISIANA,22,2006,February ,Tornado,C,51,JEFFERSON,LIX,2006-02-02 02:39:00,CST,2006-02-02 02:42:00,0,0,0,0,500K,,NWS STORM SURVEY,,,F1,3.0,150.0,,,METAIRIE,,,METAIRIE,29.98,-90.15,29.98,-90.15,,"A tornado touched down along the the Mississippi River just east of Ochsner Hospital in the east portion of Metaire. Several retail buildings and warehouses had significant damage to roofs, and several trailers were overturned. The tornado continued northeast on an intermittent path with several houses and building damaged. The tornado exited Jefferson Parish just northeast of Old Metaire and entered New Orleans, Orleans Parish."
200602,2,242,200602,2,244,204383,5492596,LOUISIANA,22,2006,February ,Tornado,C,71,ORLEANS,LIX,2006-02-02 02:42:00,CST,2006-02-02 02:44:00,0,0,0,0,500K,,NWS STORM SURVEY,,,F2,2.5,150.0,,,NEW ORLEANS,,,NEW ORLEANS,29.95,-90.1,29.95,-90.1,,"The tornado which moved through the east portions of Metaire continued to move northeast through the Lakeview and Lakefront neighborhoods of New Orleans. The area where the tornado impacted had previously been flooded by Hurricane Katrina, and most homes were unoccupied. Several homes suffered substantial damage to roofs, windows blown out, and power poles blown down. Several  two story homes suffered substantial damage to the second floor with roof removed and walls blown out. A large communication tower was toppled at a former state policebuilding. The tornado moved into Lake Pontchartrain as a waterspout."
200602,2,1520,200602,2,1522,204339,5493171,ALABAMA,1,2006,February ,Tornado,C,99,MONROE,MOB,2006-02-02 15:20:00,CST,2006-02-02 15:22:00,0,0,0,0,25K,,EMERGENCY MANAGER,,,F0,0.5,30.0,,,TUNNELL SPGS,,,TUNNELL SPGS,31.63,-87.25,31.63,-87.25,,A weak tornado briefly touched down near Tunnel Springs.  The tornado damaged a roof on a home and blew down several trees and power lines.
200602,2,1525,200602,2,1527,204340,5493172,ALABAMA,1,2006,February ,Tornado,C,35,CONECUH,MOB,2006-02-02 15:25:00,CST,2006-02-02 15:27:00,0,0,0,0,10K,,EMERGENCY MANAGER,,,F0,0.5,30.0,17.0,NW,EVERGREEN,17.0,NW,EVERGREEN,31.6,-87.17,31.6,-87.17,,"A weak tornado briefly touched down just inside the Conecuh county line,  just east of Pine Orchard.  The tornado blew down several trees and power lines."
200602,4,1143,200602,4,1151,203090,5488598,SOUTH CAROLINA,45,2006,February ,Tornado,C,79,RICHLAND,CAE,2006-02-04 11:43:00,EST,2006-02-04 11:51:00,0,0,0,0,0,0,NWS STORM SURVEY,,,F0,5.0,60.0,10.0,WSW,BLYTHEWOOD,6.0,WNW,BLYTHEWOOD,34.17,-81.13,34.25,-810.07,,A small F0 intermittently touched down near SC944 in Richland county and continued to Cedar Lake Drive in Fairfield county.  Only trees were taken down.
200602,4,1143,200602,4,1151,203091,5488599,SOUTH CAROLINA,45,2006,February ,Tornado,C,39,FAIRFIELD,CAE,2006-02-04 11:43:00,EST,2006-02-04 11:51:00,0,0,0,0,0,0,NWS STORM SURVEY,,,F0,5.0,60.0,8.0,SE,JENKINSVILLE,11.0,E,JENKINSVILLE,34.18,-81.18,34.25,-81.08,,A small F0 intermittently touched down near SC944 in Richland county and continued to Cedar Lake Drive in Fairfield county.  Only trees were taken down.
200602,4,1505,200602,4,1508,204484,5489944,VIRGINIA,51,2006,February ,Tornado,C,143,PITTSYLVANIA,RNK,2006-02-04 15:05:00,EST,2006-02-04 15:08:00,1,0,0,0,94.5K,,NWS STORM SURVEY,,,F1,2.0,200.0,2.0,SE,CALLANDS,3.0,E,CALLANDS,36.78,-79.55,36.82,-793.02,"A fast moving thunderstorm spawned two weak tornadoes over western Pittsylvania County during the afternoon of the 4th. A tornado initially touched down 2 miles southeast of Callands and removed a well built wood frame carport from the side of a house and carried this debris 50 feet. This tornado proceeded north-northeast through a wooded area, and then crossed Highway 57, 3 miles east of Callands. Damage here was on the western side of the tornado track, with damage to a church. The damage include vinyl siding being ripped off two sides of the church, shingles torn off, and the brick sign in front of the church toppled over. The east side of the damage path saw several outbuildings and storage sheds demolished, part of a roof of a home torn off, and a small brick chimney knocked over. Besides structural damage, this first tornado snapped or uprooted many trees. The damage here was consistent with an F1 tornado.
One person suffered minor injuries while driving in the vicinity of the tornado.

A second F0 tornado touched down briefly 3.5 miles northeast of Callands. This tornado blew out underpinnings on 2 mobile homes, and tore off a large piece of aluminum siding from a barn. 

Within this thunderstorm, straight line wind damage was also observed, with trees downed outside the path of the tornadoes.

Other severe thunderstorms downed trees in Halifax and Pittsylvania counties.",
200602,4,1508,200602,4,1509,204484,5489945,VIRGINIA,51,2006,February ,Tornado,C,143,PITTSYLVANIA,RNK,2006-02-04 15:08:00,EST,2006-02-04 15:09:00,0,0,0,0,2K,,NWS STORM SURVEY,,,F0,0.1,20.0,4.0,NE,CALLANDS,4.0,NE,CALLANDS,36.85,-793.02,36.85,-793.02,"A fast moving thunderstorm spawned two weak tornadoes over western Pittsylvania County during the afternoon of the 4th. A tornado initially touched down 2 miles southeast of Callands and removed a well built wood frame carport from the side of a house and carried this debris 50 feet. This tornado proceeded north-northeast through a wooded area, and then crossed Highway 57, 3 miles east of Callands. Damage here was on the western side of the tornado track, with damage to a church. The damage include vinyl siding being ripped off two sides of the church, shingles torn off, and the brick sign in front of the church toppled over. The east side of the damage path saw several outbuildings and storage sheds demolished, part of a roof of a home torn off, and a small brick chimney knocked over. Besides structural damage, this first tornado snapped or uprooted many trees. The damage here was consistent with an F1 tornado.
One person suffered minor injuries while driving in the vicinity of the tornado.

A second F0 tornado touched down briefly 3.5 miles northeast of Callands. This tornado blew out underpinnings on 2 mobile homes, and tore off a large piece of aluminum siding from a barn. 

Within this thunderstorm, straight line wind damage was also observed, with trees downed outside the path of the tornadoes.

Other severe thunderstorms downed trees in Halifax and Pittsylvania counties.",
200602,10,1630,200602,10,1630,204049,5492142,TEXAS,48,2006,February ,Tornado,C,201,HARRIS,HGX,2006-02-10 16:30:00,CST,2006-02-10 16:30:00,0,0,0,0,35K,,NWS STORM SURVEY,,,F0,0.2,20.0,2.0,S,PINEY PT,2.0,S,PINEY PT,29.7,-95.52,29.7,-95.52,,This tornado caused structural damage to an apartment complex at the intersection of Westheimer and Dunvale. The tornado was witnessed by a property maintenance worker. Damage consisted of an east facing apartment brick wall that collapsed into a lower brick wall. There was also very minor roof damage to the building.
200602,16,1600,200602,16,1600,204475,5490792,MISSOURI,29,2006,February ,Tornado,C,203,SHANNON,SGF,2006-02-16 16:00:00,CST,2006-02-16 16:00:00,0,0,0,0,0K,0K,NWS STORM SURVEY,,,F0,0.2,100.0,2.0,N,ROUND SPG,2.0,N,ROUND SPG,37.32,-91.42,37.32,-91.42,,A National Weather Service storm survey revealed that a tornado briefly touched down in a wooded area two miles north of Round Spring.  The only significant damage was to trees.
200602,16,1635,200602,16,1636,204378,5492588,ILLINOIS,17,2006,February ,Tornado,C,75,IROQUOIS,LOT,2006-02-16 16:35:00,CST,2006-02-16 16:36:00,0,0,0,0,20K,,EMERGENCY MANAGER,,,F1,0.1,25.0,,,PITTWOOD,,,PITTWOOD,40.87,-87.73,40.87,-87.73,,A brief tornado picked up a construction trailer on Route 1 and threw it into a utility pole.  The trailer was severely damaged.  No other damage was reported.
200602,16,1918,200602,16,1920,203678,5487322,MISSOURI,29,2006,February ,Tornado,C,201,SCOTT,PAH,2006-02-16 19:18:00,CST,2006-02-16 19:20:00,0,0,0,0,100K,,NWS STORM SURVEY,,,F1,0.5,225.0,1.0,NE,BENTON,1.0,NE,BENTON,37.1,-89.55,37.12,-89.55,,Several structures were damaged. A large shed was levelled. Partial roof damage occurred to another shed and a house. Several large trees were snapped or uprooted. Various objects were impaled into a house and a garage. Most of the damage occurred on Highway E. Peak winds were estimated near 110 MPH.
